finding_url,repository,repository_url,title,description,severity,status,detected_at,committed_at,author_email,assignee_name,assignee_email,has_patch,configured_scan_id,commit_hash,relevant_paths,resolution_reason
https://chatgpt.com/codex/cloud/security/findings/ee0623b9b9388191b29b09766e413ad8,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,Protocol evidence accepts payload-capturing curl commands,"The commit adds protocol-client evidence validation intended to prove that forced H2/H3 probes are payload-free. However, _validate_command() only checks that the command text contains the substring ""--output /dev/null"" and uses a regex that only rejects forbidden flags when they are followed by whitespace or end-of-line. A crafted command can therefore include a valid safe-looking output option and then a later overriding option such as ""--output /tmp/leaked-body"", or use equals-form capture options such as ""--dump-header=/tmp/headers"" or ""--trace-ascii=/tmp/trace"". Curl accepts these forms, but the validator does not reject them. Because no_crs_baseline.py copies externally supplied protocol-client artifact bundles into the canonical run and then delegates validation to this checker, a malicious or compromised connector/harness can provide artifacts that pass as managed payload-free evidence while the recorded command would have captured response payloads or headers. This undermines the privacy and integrity guarantees of the new evidence path and can support false protocol PASS claims.",medium,new,2026-07-13T16:44:45.874001Z,2026-07-12 14:02:16 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,eb38249f025f804c19695910401bbcdf210b2b06,ci/check_protocol_evidence.py | ci/no_crs_baseline.py,
https://chatgpt.com/codex/cloud/security/findings/a0aff086d85c8191b2082624edf5307f,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,Unvalidated engine-version artifact can leak secrets,"The commit adds full-lifecycle engine sidecar copying. For engine_version, the only content validation is that the source text is non-empty; unlike the digest artifacts, it has no bounded schema, length limit, character allowlist, or forbidden-payload/secret check. The file is then copied verbatim to run_dir/engine-version.txt and added to the manifest. The canonical body-payload/privacy validator scans JSON/JSONL artifacts and .log files under logs/, but not root-level .txt artifacts, so a malicious connector/finalize invocation can place sensitive content such as CI environment data, Authorization headers, or body sentinels into engine-version.txt while validate --check all still succeeds. This undermines the framework's canonical evidence privacy guarantees and can leak secrets if run artifacts are uploaded from CI.",medium,new,2026-07-13T16:36:00.399068Z,2026-07-12 08:28:15 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,088e520052dcdb25ffa2d29bebcdf20ba0e066eb,ci/no_crs_baseline.py,
https://chatgpt.com/codex/cloud/security/findings/712cf426a780819188abe4928484b4d7,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,No-CRS summary trusts forged PASS result files,"The introduced summarize path loads each connector's result.json with find_result() and then directly uses the unvalidated status, evidence_stages, capabilities_verified, group_statuses, and status_counts fields to generate JSON and Markdown reports. It does not call validate_run() or require manifest.json, inventory/run.json, results.jsonl, events.jsonl, checksums, PASS gates, or capability consistency before rendering PASS. The Makefile no-crs-summary target invokes this summarizer directly and does not depend on check-no-crs-evidence. As a result, an attacker who can place or alter files under the evidence root, such as a malicious connector harness/repository in CI, can create minimal forged result.json files claiming PASS and have the canonical all-connector report show connector or even overall PASS despite no runtime evidence.",medium,new,2026-07-13T16:27:19.321934Z,2026-07-10 20:45:53 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,5401a9fa01a0aa4f2597521565dba186440537d1,ci/no_crs_baseline.py | Makefile,
https://chatgpt.com/codex/cloud/security/findings/ce59a7b5dfa881919172d51d9b5f02bd,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,Missing HAPROXY_BIN flag enables unsafe binary fallback,"Before this commit, a non-empty runtime binary variable such as HAPROXY_BIN was treated as authoritative: if the configured path did not exist or was not executable, resolution failed closed. The new find_runtime_binary logic only treats a non-empty value as authoritative when connector_smoke_runtime_env_was_set reports a matching ${VAR}_WAS_SET flag. The commit added flags only for ENVOY_BIN, TRAEFIK_BIN, and LIGHTTPD_BIN, but HAPROXY_BIN remains a defaulted non-empty variable from common.sh. As a result, when the expected HAPROXY_BIN path is absent, require_local_binary HAPROXY_BIN haproxy now searches broad runtime roots and returns the first executable named haproxy. In a CI or shared build-root setting, a stale or attacker-placed executable can therefore be selected and later run by a connector harness instead of failing with BLOCKED evidence.",medium,new,2026-06-22T10:32:48.260844Z,2026-06-22 10:10:15 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,a722d2805a570ad584ca40339edd3008de15df9c,ci/common.sh | ci/connector-smoke-common.sh,
https://chatgpt.com/codex/cloud/security/findings/c9ca53a179948191addf07c5cfa34f67,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,Phase-1 gap test can be falsely promoted as PASS,"The patched YAML no longer tries to deny on REQUEST_BODY in phase 1. Instead, phase 1 is only a pass/nolog SecAction, and the actual blocking assertion is moved to a phase-2 SecRule. The expected rule_id is also the phase-2 rule. Because the test still declares phase1 capability and remains in the phase1 case path, a connector that never enforces the phase-1 marker can still pass by blocking in phase 2. The changed limitation text also removes the explicit connector-gap / non-promoted wording. In the reporting path, cases without an explicit non-active metadata classification default to active, and active PASS observations are promotion eligible. The former_xfail flag limits default smoke discovery, but explicit/force-all runtime evidence can still be represented as promotion eligible, creating false assurance about phase-1 request-body handling.",medium,new,2026-06-19T16:54:44.396018Z,2026-06-19 16:47:50 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,dc19582d89bd8ef50463c5a9c5a0271cc37bb958,tests/cases/phases/phase1/phase1_vs_phase2_request_body_gap.yaml | tests/runners/runner_core.py | ci/generate-case-matrix.py,
https://chatgpt.com/codex/cloud/security/findings/2ad2602367208191955e63da621fcf3f,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,RUN_ONE_CASE bypasses connector smoke evidence checks,"ci/connector-smoke-common.sh now exits with status 0 when the harness returns 0, RUN_ONE_CASE=1, and a non-empty result.json exists. This happens before the existing guard that requires $RESULTS_DIR/<connector>-results.jsonl to be present. The new check does not parse result.json, does not verify that it is for the requested case, and does not verify that it records a passing result. A stale or attacker-created non-empty result.json can therefore make the smoke wrapper return success while no connector-level case evidence was produced. In CI or release workflows that use the smoke command exit status as a quality/security gate, this can create false PASS evidence and hide missing or failed runtime coverage.",medium,new,2026-06-17T17:06:36.438232Z,2026-06-17 17:00:51 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,c4d92c02d987a394a970fc3e8f5bfaaff5ed6b67,ci/connector-smoke-common.sh,
https://chatgpt.com/codex/cloud/security/findings/f4db578ad0948191a1edcd79e393c733,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,Unconstrained MRTS paths allow destructive file writes,"The commit adds MRTS generation/load helpers whose output locations are configurable through exported Make/environment variables. `ci/generate-mrts.sh` creates the selected rule/FTW output directories and then recursively removes `*.conf` and `*.yaml` files below them without checking that those paths are under `tests/mrts/generated` or another disposable build root. `ci/write-mrts-load.sh` similarly accepts `MRTS_LOAD_FILE`, writes a temporary file next to it, and renames it over the requested path. An attacker who can influence these environment variables or Make variables in a CI/build invocation could point them at sensitive writable locations, causing deletion of configuration/YAML files or overwrite/corruption of an arbitrary file. This bypasses the repository's existing pattern of constraining generated build paths and guarding destructive cleanup.",medium,new,2026-06-07T19:42:53.233332Z,2026-06-07 19:28:09 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,0780211cb26d3e0b4f11807eac9b98055c1c648e,Makefile | ci/generate-mrts.sh | ci/write-mrts-load.sh,
https://chatgpt.com/codex/cloud/security/findings/a4235836148c81919fe06cfb7046d481,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,Non-promotable runtime evidence is reported as PASS,"Runtime evidence that is explicitly marked non-promotable is now rendered and counted as ordinary PASS in generated coverage reports. The new normalizer maps any matrix status ending in `_PASS` or `_RESPONSE_BODY_PASS_THROUGH` to `PASS`, which erases the distinction used to prevent XFAIL, pending, future, connector-gap, runtime-difference, and RESPONSE_BODY pass-through evidence from becoming pass evidence. The committed runtime snapshot also contains RESPONSE_BODY rows with `matrix_status: PASS` while simultaneously setting `response_body_non_verified: true`, `runtime_verified: false`, and `promotion_allowed: false`. Generated HAProxy and runtime summary reports then include those rows in PASS counts and PASS details. This is a report-integrity/security-assurance issue: release or coverage decisions could incorrectly conclude that connector response-body or previously non-promotable security cases are verified.",medium,new,2026-06-07T19:27:47.302605Z,2026-06-07 11:54:12 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,65769f314eb8d4015af3789d46dadfa2957c8f0e,ci/generate-case-matrix.py | ci/update-runtime-snapshot.py | docs/testing/runtime-validation-snapshot.json | docs/testing/generated/haproxy-runtime-results.generated.md | TEST-COVERAGE-SUMMARY.md,
https://chatgpt.com/codex/cloud/security/findings/6f134b6136c481918d5576fa425a5957,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,RESPONSE_BODY strict aborts can be reported as PASS,"The new response_body_pass_is_pass_through helper returns false for connection_aborted/aborted transport and for expected/actual statuses other than 200/200. That false value is then passed into matrix_status/semantic_matrix_status as if the case were not RESPONSE_BODY-related. For an active RESPONSE_BODY strict-abort or disruptive blocking case with raw status pass, the computed matrix status therefore becomes plain PASS. update-runtime-snapshot.py persists that value in matrix_status, and generate-case-matrix.py recomputes and overrides matrix_status for any RESPONSE_BODY raw pass row. Later non-promotion fields such as promotion_allowed=false do not prevent PASS status counts and matrix cells from being generated. This undermines the repository's explicit report-integrity invariant that RESPONSE_BODY runtime PASS must not render as plain PASS.",medium,new,2026-06-07T19:28:41.536287Z,2026-06-07 04:29:31 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,4c0484e8be62634240013ff2976187f5d7898594,ci/update-runtime-snapshot.py | ci/generate-case-matrix.py | ci/check-response-body-promotion.py,
https://chatgpt.com/codex/cloud/security/findings/0c88f026e99c819184283536e5ca8af5,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,HAProxy prepare builds unverified cached source,"ci/prepare-haproxy-runtime.sh downloads and verifies the official HAProxy tarball, but extract_source() returns immediately when HAPROXY_SOURCE_DIR already exists and REFRESH is not set. The later build step copies and runs make in that existing tree. Because Makefile recipes execute arbitrary shell commands, an attacker who can poison or persist files in the generated SOURCE_ROOT, for example through a shared CI cache, previous build artifact, or writable /src volume, can cause arbitrary code execution while the logs still show that the official archive checksum was verified. The same provenance weakness also appears for an existing HAPROXY_BIN, which is accepted as ready without tying it to the verified source. The helper should either fail on pre-existing source/binary paths unless an explicit trusted local-source mode is enabled, or remove and re-extract into a fresh canonicalized directory before building.",medium,new,2026-06-07T19:24:58.619968Z,2026-06-05 16:00:56 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,806f6f1bb871b017cb7de62d90fb81f8ba87633a,ci/prepare-haproxy-runtime.sh,
https://chatgpt.com/codex/cloud/security/findings/0648f667c8a08191ab140169675aacb4,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,ModSecurity v3 commit pin can be omitted from version check,"The commit adds parsing for ModSecurity v3 approved literals and replaces the generic alias-based ModSecurity v3 release check with check_modsecurity_v3_release_provenance(). However, that new function only calls check_github_release_ref() with MODSECURITY_V3_APPROVED_REPO_URL and MODSECURITY_V3_RELEASE_TAG. MODSECURITY_V3_APPROVED_COMMIT is only added to result.variables for reporting; it is not checked for presence, non-emptiness, SHA-1 commit format, or consistency. Since validate_entries() only reports parsed entries that resolve empty, an entirely missing MODSECURITY_V3_APPROVED_COMMIT line is absent from entries and is not reported. A fixture containing the approved repo and release tag but omitting MODSECURITY_V3_APPROVED_COMMIT returns a successful ModSecurity v3 result when the fake latest release tag matches, validate_entries() returns [], and exit_code() returns 0. This violates the fail-closed provenance boundary for the immutable commit anchor.",low,new,2026-07-20T13:13:08.418754Z,2026-07-20 09:53:57 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,2bf862e1a5f262251043ec421447f6e4db11e17d,ci/tools/check-common-versions.py,
https://chatgpt.com/codex/cloud/security/findings/2f9959fe71ec8191bb9c335685e68c15,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,Python version contract checker no longer parses,"In ci/checks/security/check-python-version.py, three exception handlers were changed from valid Python 3 syntax, `except (OSError, UnicodeError):`, to invalid syntax, `except OSError, UnicodeError:`. Running `python3 -m py_compile ci/checks/security/check-python-version.py` fails with `SyntaxError: multiple exception types must be parenthesized`. This breaks the Python version contract checker and any workflow or test that imports or executes it. The failure appears fail-closed rather than a bypass of the security contract.",informational,new,2026-07-23T08:11:42.060143Z,2026-07-22 21:55:29 +0000,Jens_st97@gmx.de,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,f2f77336e57e9ce6b20af0f8b128c4bb1b062e1c,ci/checks/security/check-python-version.py | github/workflows/check-action-versions.yml | github/workflows/check-python-version.yml,
https://chatgpt.com/codex/cloud/security/findings/3677a6db8d74819181aa8258ae94b410,Easton97-Jens/ModSecurity-test-Framework,https://github.com/Easton97-Jens/ModSecurity-test-Framework,Security-data-flow cases break case discovery,"The new files are placed under tests/cases/security-data-flow, which is part of the normal case discovery tree. However, runner_core.load_case() validates every discovered or explicitly selected case before applicability filtering. The new cases omit the required rules field, declare a new security_data_flow capability that is not in KNOWN_CAPABILITIES, and several also omit the required expect.status integer. As a result, workflows or connector harnesses that list/select/materialize these cases fail with ValueError instead of treating them as pending connector-gap inventory. I confirmed this by running case_cli.py list-cases with --test-case tests/cases/security-data-flow/headers/header_count_limit_exceeded.yaml, which fails with 'case requires rules'.",informational,new,2026-07-02T19:13:15.377326Z,2026-07-02 19:26:40 +0200,66330090+Easton97-Jens@users.noreply.github.com,,,false,user-cTR8W8YixbRnTZ4QJJXk1jpW:github-1240166325,d53cabb4da4e3e9e1542e13b3b4791a112717154,tests/runners/runner_core.py | tests/cases/security-data-flow/headers/header_count_limit_exceeded.yaml | tests/cases/security-data-flow/events/decision_jsonl_no_body_payload.yaml | ci/check-security-data-flow-cases.py,
